,age_range,gender,citizenship,scholarity,audience,topic,country_code
612,18-24,Male,Expats,Graduated,100000,fitness and wellness,DZ
613,25-44,Male,Expats,Graduated,99000,fitness and wellness,DZ
614,45+,Male,Expats,Graduated,13000,fitness and wellness,DZ
615,18-24,Female,Expats,Graduated,34000,fitness and wellness,DZ
616,25-44,Female,Expats,Graduated,27000,fitness and wellness,DZ
617,45+,Female,Expats,Graduated,5100,fitness and wellness,DZ
618,18-24,Male,Expats,No Degree,58000,fitness and wellness,DZ
619,25-44,Male,Expats,No Degree,82000,fitness and wellness,DZ
620,45+,Male,Expats,No Degree,16000,fitness and wellness,DZ
621,18-24,Female,Expats,No Degree,27000,fitness and wellness,DZ
622,25-44,Female,Expats,No Degree,31000,fitness and wellness,DZ
623,45+,Female,Expats,No Degree,6700,fitness and wellness,DZ
624,18-24,Male,Expats,High School,39000,fitness and wellness,DZ
625,25-44,Male,Expats,High School,22000,fitness and wellness,DZ
626,45+,Male,Expats,High School,4500,fitness and wellness,DZ
627,18-24,Female,Expats,High School,14000,fitness and wellness,DZ
628,25-44,Female,Expats,High School,7100,fitness and wellness,DZ
629,45+,Female,Expats,High School,2100,fitness and wellness,DZ
630,18-24,Male,Locals,Graduated,450000,fitness and wellness,DZ
631,25-44,Male,Locals,Graduated,680000,fitness and wellness,DZ
632,45+,Male,Locals,Graduated,80000,fitness and wellness,DZ
633,18-24,Female,Locals,Graduated,310000,fitness and wellness,DZ
634,25-44,Female,Locals,Graduated,380000,fitness and wellness,DZ
635,45+,Female,Locals,Graduated,38000,fitness and wellness,DZ
636,18-24,Male,Locals,No Degree,510000,fitness and wellness,DZ
637,25-44,Male,Locals,No Degree,790000,fitness and wellness,DZ
638,45+,Male,Locals,No Degree,130000,fitness and wellness,DZ
639,18-24,Female,Locals,No Degree,380000,fitness and wellness,DZ
640,25-44,Female,Locals,No Degree,440000,fitness and wellness,DZ
641,45+,Female,Locals,No Degree,76000,fitness and wellness,DZ
642,18-24,Male,Locals,High School,210000,fitness and wellness,DZ
643,25-44,Male,Locals,High School,190000,fitness and wellness,DZ
644,45+,Male,Locals,High School,30000,fitness and wellness,DZ
645,18-24,Female,Locals,High School,150000,fitness and wellness,DZ
646,25-44,Female,Locals,High School,88000,fitness and wellness,DZ
647,45+,Female,Locals,High School,17000,fitness and wellness,DZ
648,18-24,Male,Expats,Graduated,15000,fitness and wellness,BH
649,25-44,Male,Expats,Graduated,73000,fitness and wellness,BH
650,45+,Male,Expats,Graduated,9700,fitness and wellness,BH
651,18-24,Female,Expats,Graduated,4200,fitness and wellness,BH
652,25-44,Female,Expats,Graduated,36000,fitness and wellness,BH
653,45+,Female,Expats,Graduated,6300,fitness and wellness,BH
654,18-24,Male,Expats,No Degree,20000,fitness and wellness,BH
655,25-44,Male,Expats,No Degree,61000,fitness and wellness,BH
656,45+,Male,Expats,No Degree,11000,fitness and wellness,BH
657,18-24,Female,Expats,No Degree,5300,fitness and wellness,BH
658,25-44,Female,Expats,No Degree,20000,fitness and wellness,BH
659,45+,Female,Expats,No Degree,5100,fitness and wellness,BH
660,18-24,Male,Expats,High School,6700,fitness and wellness,BH
661,25-44,Male,Expats,High School,19000,fitness and wellness,BH
662,45+,Male,Expats,High School,3300,fitness and wellness,BH
663,18-24,Female,Expats,High School,2800,fitness and wellness,BH
664,25-44,Female,Expats,High School,10000,fitness and wellness,BH
665,45+,Female,Expats,High School,2200,fitness and wellness,BH
666,18-24,Male,Locals,Graduated,3300,fitness and wellness,BH
667,25-44,Male,Locals,Graduated,10000,fitness and wellness,BH
668,45+,Male,Locals,Graduated,1400,fitness and wellness,BH
669,18-24,Female,Locals,Graduated,2000,fitness and wellness,BH
670,25-44,Female,Locals,Graduated,6700,fitness and wellness,BH
671,45+,Female,Locals,Graduated,680,fitness and wellness,BH
672,18-24,Male,Locals,No Degree,4100,fitness and wellness,BH
673,25-44,Male,Locals,No Degree,8100,fitness and wellness,BH
674,45+,Male,Locals,No Degree,1900,fitness and wellness,BH
675,18-24,Female,Locals,No Degree,2800,fitness and wellness,BH
